source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence,candidate_id,promote,reviewer,review_note,corrected_year,corrected_region,corrected_country,corrected_metric,corrected_value,corrected_unit,corrected_scenario,corrected_confidence
energyandai,Energy and AI,EnergyandAI.pdf,64,2030,global,,data_center_electricity_demand_twh,240.0,TWh,estimate,"Malaysia (Johor province). China and the United States are the most significant regions for data centre electricity consumption growth, accounting for nearly 80% of global growth to 2030. Consumption increases by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Co",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_64_2030_global_data_center_electricity_demand_twh_24_f3543a3e98,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,64,2024,global,,data_center_electricity_demand_twh,175.0,TWh,estimate,"y consumption growth, accounting for nearly 80% of global growth to 2030. Consumption increases by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Comparing data centre electricity consumption normalised per capita can give a sense of the importance of this secto",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_64_2024_global_data_center_electricity_demand_twh_17_9f7bbcac1f,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,64,2024,global,,data_center_electricity_demand_twh,45.0,TWh,low,"global growth to 2030. Consumption increases by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Comparing data centre electricity consumption normalised per capita can give a sense of the importance of this sector in different economies. Africa has the lowest co",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_64_2024_global_data_center_electricity_demand_twh_45_5bc4599560,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,64,2024,,United States,data_center_electricity_demand_twh,15.0,TWh,low,"s by around 240 TWh (up 130%) in the United States, compared to the 2024 level (Figure 2.12). In China it increases by around 175 TWh (up 170%). In Europe it grows by more than 45 TWh (up 70%). Japan increases by around 15 TWh (up 80%). Comparing data centre electricity consumption normalised per capita can give a sense of the importance of this sector in different economies. Africa has the lowest consumption at less than 1 kWh of data centre",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_64_2024_united_states_data_center_electricity_demand_d89162aac0,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,66,2030,global,,data_center_electricity_demand_twh,1500.0,TWh,base,"e 2.13 Increase in electricity demand by sector in the Base Case, 2024-2030 ⊳ Industry excl. heavy industry Electric transport Appliances Space cooling Data centres Space and water heating Heavy industry Other 500 1 000 1 500 TWh IEA. CC BY 4.0. Data centres contribute more to global electricity demand growth than heavy industry or space and water heating 2.3.2 Outlook in the sensitivity cases In this section, we present the results of our longe",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_66_2030_global_data_center_electricity_demand_twh_15_f9cb442240,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,67,2035,global,,data_center_electricity_demand_twh,1700.0,TWh,base,"deployed for this purpose in the Lift-Off Case (see section 2.5.4). 2 The Lift-Off Case trajectory sees global electricity demand from data centres in 2035 that is around 45% higher than in the Base Case, exceeding the 1 700 TWh mark and reaching 4.4% of global electricity demand (Figure 2.14). Figure 2.14 Global data centre electricity consumption by sensitivity case, 2020-2035 ⊳ 2 000 Exploration 1 500 1 000 500 2020 2025 2030 2035 IEA. CC BY",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_67_2035_global_data_center_electricity_demand_twh_17_f5c30660ed,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,68,2035,global,,data_center_electricity_demand_twh,970.0,TWh,base,"y than in the Base Case, but one that still meets the same service demand. In aggregate, the High Efficiency Case unlocks energy savings of more than 15%, with global electricity demand from data centres reaching around 970 TWh by 2035. As a result, 2.6% of global electricity demand goes to data centres. Headwinds Case In this case, service demand does not grow as fast as in other scenarios, and AI sees a slower uptake. Difficulties in monetis",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_68_2035_global_data_center_electricity_demand_twh_97_11d2397635,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,68,2035,global,,data_center_electricity_demand_twh,700.0,TWh,estimate,"fficient over time). Similar to trends seen in the early 2010s, the improvements in efficiency are expected to offset most of the impact of increased IT stock utilisation, leading to a plateau in energy demand at around 700 TWh, limiting the growth of the data centre share of global electricity demand to less than 2% in 2035. S P O T L I G H T The future of computing Energy efficiency has played a fundamental role in curbing energy demand grow",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_68_2035_global_data_center_electricity_demand_twh_70_ba80387d13,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,71,2023,global,,data_center_electricity_demand_twh,280.0,TWh,historical,"CT sector electricity use, estimated at over 1 000 TWh2 in 2023, equivalent to 4% of global electricity use (Figure 2.15). Telecommunication networks, including fixed and mobile access and core networks, consumed around 280 TWh, while personal computers, mobile phones and other connected devices used around 440 TWh. Figure 2.15 Global electricity demand from data centres, data transmission networks, devices and cryptocurrency mining, 2015-2023",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_71_2023_global_data_center_electricity_demand_twh_28_bd700936f3,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,71,2015,global,,data_center_electricity_demand_twh,440.0,TWh,historical,"al electricity use (Figure 2.15). Telecommunication networks, including fixed and mobile access and core networks, consumed around 280 TWh, while personal computers, mobile phones and other connected devices used around 440 TWh. Figure 2.15 Global electricity demand from data centres, data transmission networks, devices and cryptocurrency mining, 2015-2023 ⊳ 500 400 300 200 100 IEA. CC BY 4.0. Energy use by data centres and cryptocurrencies ha",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_71_2015_global_data_center_electricity_demand_twh_44_97c613d391,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,77,2024,asia_pacific,,data_center_power_demand_gw,0.115,GW,estimate,"eothermal power pilot project in Nevada. This project started feeding electricity into the grid in November 2023. In June 2024, Google and NV 2 Energy, Nevada’s utility, entered into a power supply agreement for Fervo’s 115 MW Corsac next-generation geothermal project, which is currently under development. Meta has signed an agreement with Sage Geosystems for 150 MW of capacity to power its data centres from 2027, while Microsoft and partner",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_77_2024_asia_pacific_data_center_power_demand_gw_0_1_72bf5f80fa,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,77,2027,asia_pacific,,data_center_power_demand_gw,0.15,GW,estimate,"2 Energy, Nevada’s utility, entered into a power supply agreement for Fervo’s 115 MW Corsac next-generation geothermal project, which is currently under development. Meta has signed an agreement with Sage Geosystems for 150 MW of capacity to power its data centres from 2027, while Microsoft and partner G42 are planning the construction of a data centre campus powered by geothermal power in Kenya. As an alternative to procuring electricity fro",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_77_2027_asia_pacific_data_center_power_demand_gw_0_1_b429ccccdd,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,77,2027,asia_pacific,,data_center_power_demand_gw,4.0,GW,estimate,"with Intersect Power and TPG Rise Climate to develop co-located clean energy projects with data centres, aiming for completion by 2027. Chevron and Engine No. 1 are partnering with GE Vernova, with plans to supply up to 4 GW of natural gas capacity to co-located data centres, aiming to start operations by the end of 2027. Amazon and Talen Energy have signed a 10-year PPA for 300 MW to 960 MW of nuclear energy from the Susquehanna nuclear pl",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_77_2027_asia_pacific_data_center_power_demand_gw_4_0_f4baefafc5,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,77,2024,global,,data_center_power_demand_gw,120.0,GW,historical,"t in which an electricity generator sells power to a buyer at a fixed price for a specified period. In regulated markets, green tariffs can serve a similar role, with a utility acting as an intermediary. To date, nearly 120 GW of operational renewables capacity has been procured through corporate PPAs globally (Figure 2.16). Technology companies operating data centres account for over 30% of this capacity. In 2024, technology companies’ renew",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_77_2024_global_data_center_power_demand_gw_120_0_gw__7091b187c1,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,77,2024,global,,data_center_electricity_demand_twh,415.0,TWh,estimate,"porate PPAs globally (Figure 2.16). Technology companies operating data centres account for over 30% of this capacity. In 2024, technology companies’ renewables PPAs were sufficient to cover roughly 20% of the estimated 415 TWh of global electricity demand from data centres. An additional 60 GW of PPA-related capacity is currently under development – meaning projects for which financing and/or permits have been secured or which are under Chapt",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_77_2024_global_data_center_electricity_demand_twh_41_8a6aed9292,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,77,2024,global,,data_center_power_demand_gw,60.0,GW,estimate,"a centres account for over 30% of this capacity. In 2024, technology companies’ renewables PPAs were sufficient to cover roughly 20% of the estimated 415 TWh of global electricity demand from data centres. An additional 60 GW of PPA-related capacity is currently under development – meaning projects for which financing and/or permits have been secured or which are under Chapter 2 | Energy for AI 77 .0.4 YB CC .AEI",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_77_2024_global_data_center_power_demand_gw_60_0_gw_e_85a93454a0,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,77,2024,global,,data_center_power_demand_gw,120.0,GW,historical,"which an electricity generator sells power to a buyer at | a fixed price for a specified period. In regulated markets, green tariffs can serve a similar | role, with a utility acting as an intermediary. To date, nearly 120 GW of operational | renewables capacity has been procured through corporate PPAs globally (Figure 2.16). | Technology companies operating data centres account for over 30% of this capacity. In | 2024, technology companies’",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_77_2024_global_data_center_power_demand_gw_120_0_gw__8100a505ca,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,77,2024,global,,data_center_electricity_demand_twh,415.0,TWh,estimate,"PPAs globally (Figure 2.16). | Technology companies operating data centres account for over 30% of this capacity. In | 2024, technology companies’ renewables PPAs were sufficient to cover roughly 20% of | the estimated 415 TWh of global electricity demand from data centres. | An additional 60 GW of PPA-related capacity is currently under development – meaning | projects for which financing and/or permits have been secured or which are under",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_77_2024_global_data_center_electricity_demand_twh_41_b32cb68015,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,77,2024,global,,data_center_power_demand_gw,60.0,GW,estimate,"res account for over 30% of this capacity. In | 2024, technology companies’ renewables PPAs were sufficient to cover roughly 20% of | the estimated 415 TWh of global electricity demand from data centres. | An additional 60 GW of PPA-related capacity is currently under development – meaning | projects for which financing and/or permits have been secured or which are under",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_77_2024_global_data_center_power_demand_gw_60_0_gw_e_f7461be1ec,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,78,2025,,United States,data_center_power_demand_gw,20.0,GW,base,"er includes bioenergy and geothermal. Source: IEA analysis based on data from BNEF (2025). Of the operational renewables PPA capacity contracted by data centre operators, 75% is located in the United States, with nearly 20 GW of solar PV and about 12 GW of onshore wind under contract there, followed by Europe with 20%. Over 50% of the capacity under development is also located in the United States – almost of all of it solar PV, while Europe",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_78_2025_united_states_data_center_power_demand_gw_20_76d574db03,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,78,2025,,United States,data_center_power_demand_gw,12.0,GW,base,"othermal. Source: IEA analysis based on data from BNEF (2025). Of the operational renewables PPA capacity contracted by data centre operators, 75% is located in the United States, with nearly 20 GW of solar PV and about 12 GW of onshore wind under contract there, followed by Europe with 20%. Over 50% of the capacity under development is also located in the United States – almost of all of it solar PV, while Europe accounts for around 35%. In",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_78_2025_united_states_data_center_power_demand_gw_12_725b3be30e,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,78,2025,,United States,data_center_power_demand_gw,20.0,GW,base,"ludes bioenergy and geothermal. | Source: IEA analysis based on data from BNEF (2025). | Of the operational renewables PPA capacity contracted by data centre operators, 75% is | located in the United States, with nearly 20 GW of solar PV and about 12 GW of onshore | wind under contract there, followed by Europe with 20%. Over 50% of the capacity under | development is also located in the United States – almost of all of it solar PV, while |",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_78_2025_united_states_data_center_power_demand_gw_20_b564bc4ef2,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,78,2025,,United States,data_center_power_demand_gw,12.0,GW,base,"al. | Source: IEA analysis based on data from BNEF (2025). | Of the operational renewables PPA capacity contracted by data centre operators, 75% is | located in the United States, with nearly 20 GW of solar PV and about 12 GW of onshore | wind under contract there, followed by Europe with 20%. Over 50% of the capacity under | development is also located in the United States – almost of all of it solar PV, while | Europe accounts for around 3",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_78_2025_united_states_data_center_power_demand_gw_12_52a7509046,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,86,2024,global,,data_center_electricity_demand_twh,460.0,TWh,base,"ould also be analysed at the broader system level to better assess the balance of the variability. 2.5.3 Electricity supply in the Base Case Global electricity generation to supply data centres is projected to grow from 460 TWh in 2024 to over 1 000 TWh in 2030 and 1 300 TWh in 2035 in the Base Case. Renewables meet nearly half of the additional demand to 2030, followed by natural gas and coal, with nuclear starting to play an increasingly imp",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_86_2024_global_data_center_electricity_demand_twh_46_8cf63478f2,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,86,2024,global,,data_center_electricity_demand_twh,1000.0,TWh,base,"the broader system level to better assess the balance of the variability. 2.5.3 Electricity supply in the Base Case Global electricity generation to supply data centres is projected to grow from 460 TWh in 2024 to over 1 000 TWh in 2030 and 1 300 TWh in 2035 in the Base Case. Renewables meet nearly half of the additional demand to 2030, followed by natural gas and coal, with nuclear starting to play an increasingly important beyond 2030 (Figure",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_86_2024_global_data_center_electricity_demand_twh_10_216c404d7b,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,86,2030,global,,data_center_electricity_demand_twh,1300.0,TWh,base,"vel to better assess the balance of the variability. 2.5.3 Electricity supply in the Base Case Global electricity generation to supply data centres is projected to grow from 460 TWh in 2024 to over 1 000 TWh in 2030 and 1 300 TWh in 2035 in the Base Case. Renewables meet nearly half of the additional demand to 2030, followed by natural gas and coal, with nuclear starting to play an increasingly important beyond 2030 (Figure 2.20). Figure 2.20 Gl",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_86_2030_global_data_center_electricity_demand_twh_13_9adf7dc833,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,87,2030,global,,electricity_generation_twh,130.0,TWh,estimate,"4%, as well as nuclear and coal power with shares of around 20% and 15%, respectively. As demand growth is particularly rapid over the next five years, natural gas is the largest source of additional supply, adding over 130 TWh of annual generation until 2030. Utilities are revising their integrated resource plans, with the construction of additional gas-fired power plants planned across the country, some of them to support the increase in dat",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_87_2030_global_electricity_generation_twh_130_0_twh__2181d3d4a6,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,89,2023,,United States,data_center_power_demand_gw,84.0,GW,low,"rce plans of the United States’ utilities call for the installation of an additional 260 GW of wind and solar PV capacity until 2035, 20 GW less than planned at the end of last year. Gas-fired capacity is set to grow by 84 GW over the same period, 32 GW higher than planned at the end of 2023 (RMI, 2025). Utilities cite grid constraints and low reserve margins in several systems, as well as the high reliability needs of data centres, as prima",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_89_2023_united_states_data_center_power_demand_gw_84_7cfb38c53b,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,89,2023,asia_pacific,,data_center_power_demand_gw,32.0,GW,low,"es’ utilities call for the installation of an additional 260 GW of wind and solar PV capacity until 2035, 20 GW less than planned at the end of last year. Gas-fired capacity is set to grow by 84 GW over the same period, 32 GW higher than planned at the end of 2023 (RMI, 2025). Utilities cite grid constraints and low reserve margins in several systems, as well as the high reliability needs of data centres, as primary reasons for the renewed d",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_89_2023_asia_pacific_data_center_power_demand_gw_32__a447237c58,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,89,2024,global,,data_center_power_demand_gw,320.0,GW,base,"cing cybersecurity measures. The goal is to manage electricity flows efficiently and minimise the risk of outages. In the Base Case, the growth in global data centre electricity consumption sees the installation of over 320 GW of additional electricity generating capacity between 2024 and 2035, including around 45 GW of battery storage, nearly 80% of it in the United States and Chapter 2 | Energy for AI 89 .0.4 YB CC .AEI",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_89_2024_global_data_center_power_demand_gw_320_0_gw__847181ba11,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,89,2035,global,,data_center_power_demand_gw,45.0,GW,base,"the risk of outages. In the Base Case, the growth in global data centre electricity consumption sees the installation of over 320 GW of additional electricity generating capacity between 2024 and 2035, including around 45 GW of battery storage, nearly 80% of it in the United States and Chapter 2 | Energy for AI 89 .0.4 YB CC .AEI",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_89_2035_global_data_center_power_demand_gw_45_0_gw_b_ca2bbd1616,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,89,2023,,United States,data_center_power_demand_gw,84.0,GW,low,"plans of the United States’ utilities call for the | installation of an additional 260 GW of wind and solar PV capacity until 2035, 20 GW less | than planned at the end of last year. Gas-fired capacity is set to grow by 84 GW over the | same period, 32 GW higher than planned at the end of 2023 (RMI, 2025). Utilities cite | grid constraints and low reserve margins in several systems, as well as the high reliability | needs of data centres, as",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_89_2023_united_states_data_center_power_demand_gw_84_548406b46a,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,89,2023,asia_pacific,,data_center_power_demand_gw,32.0,GW,low,"ilities call for the | installation of an additional 260 GW of wind and solar PV capacity until 2035, 20 GW less | than planned at the end of last year. Gas-fired capacity is set to grow by 84 GW over the | same period, 32 GW higher than planned at the end of 2023 (RMI, 2025). Utilities cite | grid constraints and low reserve margins in several systems, as well as the high reliability | needs of data centres, as primary reasons for the renew",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_89_2023_asia_pacific_data_center_power_demand_gw_32__e55005e1d4,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,90,2030,,United States,data_center_power_demand_gw,20.0,GW,low,"city is installed before 2030 to meet immediate electricity needs, while after 2030, growth in nuclear picks up so that, together with renewables, low- emissions sources cover all of the additional demand growth. Nearly 20 GW of new nuclear capacity is commissioned between 2030 and 2035, mostly from SMRs in the United States and China (Figure 2.22). Figure 2.22 Annual average data centre power supply capacity additions by fuel and region in",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_90_2030_united_states_data_center_power_demand_gw_20_4a86e2e67a,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,91,2035,global,,electricity_generation_twh,1100.0,TWh,base,"nd from data centres to 2035. In the High Efficiency Case and the Headwinds Case, global data centre- related electricity generation grows more slowly than in the Base Case. In the High Efficiency Case it rises to about 1 100 TWh by 2035, more than 15% lower than in the Base Case. In the Headwinds Case it reaches 790 TWh, more than 40% lower than in the Base Case. In both of these cases, renewables meet 55% or more of the increase in data centre",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_91_2035_global_electricity_generation_twh_1100_0_twh_5bd7f526a2,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,91,2035,global,,data_center_electricity_demand_twh,790.0,TWh,base,"entre- related electricity generation grows more slowly than in the Base Case. In the High Efficiency Case it rises to about 1 100 TWh by 2035, more than 15% lower than in the Base Case. In the Headwinds Case it reaches 790 TWh, more than 40% lower than in the Base Case. In both of these cases, renewables meet 55% or more of the increase in data centre electricity demand to 2035, compared with around 50% in the Base Case, although in both case",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_91_2035_global_data_center_electricity_demand_twh_79_0abad80cb3,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,92,2035,global,,electricity_generation_twh,2000.0,TWh,base,"associated with data centres surges to nearly 2 000 TWh by 2035, 45% higher than in the Base Case, around 45% more renewable electricity generation is added between 2024 and 2035, but long grid connection queues mean that most of the additional increase beyond that is met by",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_92_2035_global_electricity_generation_twh_2000_0_twh_c3fa7f436b,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,98,2024,,United States,data_center_power_demand_gw,1.0,GW,historical,"locations due to their affordable land, cheap renewable power and tax incentives for data centre development. Nevertheless, half of the capacity under development in the United States is being built in markets with over 1 GW of installed capacity. Figure 2.29 Data centre hubs by installed capacity and capacity under development in the continental United States, 2024 ⊳ Des Moines Columbus Omaha Salt Lake City Chicago San Jose Northern Virgin",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_98_2024_united_states_data_center_power_demand_gw_1__ba2398423b,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,98,2025,asia_pacific,,data_center_power_demand_gw,0.5,GW,base,"over 1 GW of installed capacity Notes: We define a data centre cluster as a group of data centres located within 100 kilometres of each other. The ten largest clusters have been named. Only future clusters greater than 500 MW are shown. Source: IEA analysis based on data from OMDIA (2025). Conversely, demand growth in saturated markets is being cited as justification for investment to expand generation and transmission capacity. Building thi",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_98_2025_asia_pacific_data_center_power_demand_gw_0_5_9742448fe0,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,99,2024,global,,data_center_power_demand_gw,5.0,GW,historical,"data centre market? ⊳ Loudoun and Prince William Counties in Northern Virginia, both within the Washington, DC metropolitan area, are together the world’s largest and fastest-growing data centre market by far, with over 5 GW of installed capacity and more than 3 GW under development. Installed capacity in the region – commonly referred to as “Data 2 Centre Alley” – has grown more than 500% over the past ten years (Magnum Economics, 2024). T",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_99_2024_global_data_center_power_demand_gw_5_0_gw_hi_1a27cc63f8,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,99,2024,global,,data_center_power_demand_gw,3.0,GW,historical,"William Counties in Northern Virginia, both within the Washington, DC metropolitan area, are together the world’s largest and fastest-growing data centre market by far, with over 5 GW of installed capacity and more than 3 GW under development. Installed capacity in the region – commonly referred to as “Data 2 Centre Alley” – has grown more than 500% over the past ten years (Magnum Economics, 2024). The region’s rise is a recent development",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_99_2024_global_data_center_power_demand_gw_3_0_gw_hi_f803e4ca35,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,99,2024,,United States,data_center_power_demand_gw,6.0,GW,estimate,"al process in co-ordination with electric utilities’ proactive capacity planning has been instrumental to accommodating the sector’s growth (JLARC, 2024). Data centres’ long-term PPAs have supported the buildout of over 6 GW of solar power capacity in the state, and their growing demand has been cited as a key motivation behind the development of the Coastal Virginia Offshore Wind project, the largest offshore wind project in the United Sta",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_99_2024_united_states_data_center_power_demand_gw_6__6360a8053b,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,99,2024,global,,data_center_power_demand_gw,5.0,GW,historical,"⊳ Loudoun and Prince William Counties in Northern Virginia, both within the | Washington, DC metropolitan area, are together the world’s largest and fastest-growing | data centre market by far, with over 5 GW of installed capacity and more than 3 GW | under development. Installed capacity in the region – commonly referred to as “Data | Centre Alley” – has grown more than 500% over the past ten years (Magnum Economics, | 2024",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_99_2024_global_data_center_power_demand_gw_5_0_gw_hi_457c013795,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,99,2024,global,,data_center_power_demand_gw,3.0,GW,historical,"iam Counties in Northern Virginia, both within the | Washington, DC metropolitan area, are together the world’s largest and fastest-growing | data centre market by far, with over 5 GW of installed capacity and more than 3 GW | under development. Installed capacity in the region – commonly referred to as “Data | Centre Alley” – has grown more than 500% over the past ten years (Magnum Economics, | 2024). | The region’s rise is a recent develo",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_99_2024_global_data_center_power_demand_gw_3_0_gw_hi_7e4414daca,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,99,2024,,United States,data_center_power_demand_gw,6.0,GW,estimate,"rocess in co-ordination with electric utilities’ proactive capacity planning has been | instrumental to accommodating the sector’s growth (JLARC, 2024). | Data centres’ long-term PPAs have supported the buildout of over 6 GW of solar power | capacity in the state, and their growing demand has been cited as a key motivation | behind the development of the Coastal Virginia Offshore Wind project, the largest | offshore wind project in the Unit",Extracted from table; review source page before publication. Review reason: scenario_or_range_value,medium,energyandai_99_2024_united_states_data_center_power_demand_gw_6__9983ea2428,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,100,2035,,United States,data_center_power_demand_gw,70.0,GW,base,"analysis finds that if data centres are flexible for 0.1-1% of the time, there is enough room in current electricity systems to integrate all new data centre capacities to 2035 (Figure 2.30). In the United States, up to 70 GW of new data centre capacity could be integrated within the current system if operators reduce grid demand for just 1% of the time –enough to cover all colocation, service provider and hyperscale additions in the Base Ca",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_100_2035_united_states_data_center_power_demand_gw_7_43509cba99,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,103,2035,,China,peak_load_gw,50.0,GW,estimate,". Figure 2.31 Technical daily flexibility potential from data centres, 2030 and 2035 ⊳ 40 30 20 10 Advanced China Other Advanced China Other economies EMDE economies EMDE IEA. CC BY 4.0. Data centres could provide up to 50 GW of flexible capacity by 2035 by combining spatial and temporal workload shifting with cooling load management Note: EMDE = emerging market and developing economies. In addition to providing peak shaving services, in the",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_103_2035_china_peak_load_gw_50_0_gw_estimate_figure__31befb0b41,,,,,,,,,,,
energyandai,Energy and AI,EnergyandAI.pdf,103,2035,asia_pacific,,peak_load_gw,50.0,GW,estimate,"on to providing peak shaving services, in the future, data centres may be able to provide more frequent flexibility services to support the integration of variable renewables, for example. Our analysis finds that around 50 GW of data centre capacity could have the potential for flexibility by 2035, assuming that 25% of accelerated workloads could be spatially or temporally shifted during daily demand peaks, and 10% of conventional workloads",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,energyandai_103_2035_asia_pacific_peak_load_gw_50_0_gw_estimate__e31dd44580,,,,,,,,,,,
